title,categories,dollarPrice,rating,reviewCount,img,yelpPage,address,district,zipcode,phone
Barney McNabbs,Pubs;Sports Bars;Music Venues,$$,3.0,14.0,https://s3-media3.fl.yelpcdn.com/bphoto/4aegaUIU0oVt-C-dkBtr4A/ls.jpg,https://www.yelp.com/biz/barney-mcnabbs-yonkers,600 Tuckahoe Rd,,10467,(914) 961-8960
Cafe Billiards Club,Pool Halls;American (Traditional);Music Venues,$$,2.0,10.0,https://s3-media1.fl.yelpcdn.com/bphoto/JfiEHWmYT5_EUeg44RXMlA/ls.jpg,https://www.yelp.com/biz/cafe-billiards-club-yonkers,610 Tuckahoe Rd,,10467,(914) 779-6718
Mickey Spillane’s,Venues & Event Spaces;Sports Bars;Irish Pub,$$,3.0,66.0,https://s3-media1.fl.yelpcdn.com/bphoto/vF3M0UYKU9Pom9I7zjoPcw/ls.jpg,https://www.yelp.com/biz/mickey-spillanes-eastchester,431 White Plains Rd,,10467,(914) 395-3838
Eastchester Inn,Sports Bars;Chicken Wings,$$,4.0,8.0,https://s3-media3.fl.yelpcdn.com/bphoto/vUyx7apJkeUlHjPZBGyzGA/ls.jpg,https://www.yelp.com/biz/eastchester-inn-eastchester,220 Main St,,10467,(914) 771-7491
Stephen’s Green Bar & Restaurant,Bars;American (New),$$,3.0,39.0,https://s3-media2.fl.yelpcdn.com/bphoto/fZqV_zl1pr489NEfSnT10g/ls.jpg,https://www.yelp.com/biz/stephens-green-bar-and-restaurant-tuckahoe,12 Fisher Ave,,10467,(914) 337-1027
North End Tavern,Sports Bars;Desserts;Sandwiches,$$,4.0,39.0,https://s3-media1.fl.yelpcdn.com/bphoto/WUmuFGh_IJr-sdClZIxnQQ/ls.jpg,https://www.yelp.com/biz/north-end-tavern-new-rochelle-2,1301 N Ave,,10467,(914) 633-3224
Lusitania Seafood Restaurant,Bars;Seafood;Desserts,$$,3.0,19.0,https://s3-media3.fl.yelpcdn.com/bphoto/iuvHBYee-kE8kfeYCGjEpQ/ls.jpg,https://www.yelp.com/biz/lusitania-seafood-restaurant-yonkers,15 Lockwood Ave,,10467,(914) 969-4600
The Tap House,American (New);Bars,$$,3.0,132.0,https://s3-media2.fl.yelpcdn.com/bphoto/OH3gERZS9HIzYcYbflvKVQ/ls.jpg,https://www.yelp.com/biz/the-tap-house-tuckahoe,16 Depot Sq,,10467,(914) 337-6941
Cresskill Tavern,Beer;Wine & Spirits;Beer Bar,$,2.0,7.0,https://s3-media1.fl.yelpcdn.com/bphoto/GEXnR8dqPmGwg3bzOtgcMQ/ls.jpg,https://www.yelp.com/biz/cresskill-tavern-cresskill,29 E Madison Ave,,10467,(201) 894-0075
Growlers Beer Bistro,Bars;American (New);Gastropubs,$$,4.0,223.0,https://s3-media3.fl.yelpcdn.com/bphoto/yQQohVxh6Wq6byRlE79Ogw/ls.jpg,https://www.yelp.com/biz/growlers-beer-bistro-tuckahoe,25 Main St,,10467,(914) 793-0608
Bryn Mawr Tavern II,Bars;American (Traditional),,4.0,1.0,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,https://www.yelp.com/biz/bryn-mawr-tavern-ii-yonkers,74 Lockwood Ave,,10467,
The Peddler,Sports Bars;American (Traditional),$$,2.0,20.0,https://s3-media3.fl.yelpcdn.com/bphoto/REGciJqw2paiy9yjo366Ig/ls.jpg,https://www.yelp.com/biz/the-peddler-cresskill,44 East Madison Ave,,10467,
Rancho Grande,Mexican;Bars;Fast Food,$$,3.0,239.0,https://s3-media3.fl.yelpcdn.com/bphoto/koY6gkLnw5J6ymf6BEOKzA/ls.jpg,https://www.yelp.com/biz/rancho-grande-yonkers,1789 Central Park Ave,,10467,(914) 337-3056
The Hole In The Wall,Bars,,1.0,1.0,https://s3-media4.fl.yelpcdn.com/bphoto/uuJ7xIHS8Tnj3aT-lyRTjw/ls.jpg,https://www.yelp.com/biz/the-hole-in-the-wall-yonkers,1568 Central Park Ave,,10467,(914) 361-1193
Amackassin Club,Nightlife;Tennis,,,,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,https://www.yelp.com/biz/amackassin-club-yonkers,557 Palisade Ave,,10467,(914) 476-6460
House Of Hookah,Hookah Bars,$$,4.0,75.0,https://s3-media4.fl.yelpcdn.com/bphoto/X5nbKWXg4z2dXDDtKtagLg/ls.jpg,https://www.yelp.com/biz/house-of-hookah-bayside,39-07 Bell Blvd,Bayside,11358,(347) 989-4640
Nono,Cocktail Bars,$$,3.0,53.0,https://s3-media2.fl.yelpcdn.com/bphoto/DBKQD4a_DZCCd_LuC4ARMA/ls.jpg,https://www.yelp.com/biz/nono-bayside,4223 Bell Blvd,Bayside,11358,(718) 428-6666
Pyramids Hookah & Bar,Hookah Bars,$$,3.0,114.0,https://s3-media3.fl.yelpcdn.com/bphoto/F-p-qIw_oc5bKk7UBCKXyg/ls.jpg,https://www.yelp.com/biz/pyramids-hookah-and-bar-bayside,4019 Bell Blvd,Bayside,11358,(718) 746-6524
Cue Bar,Pool Halls;Lounges;Burgers,$$,3.0,170.0,https://s3-media2.fl.yelpcdn.com/bphoto/brEcknToEoyS8NbhnDouIw/ls.jpg,https://www.yelp.com/biz/cue-bar-bayside,45-18 Bell Blvd,Bayside,11358,(718) 631-2646
Karaoke Christmas,Karaoke;Lounges,$$,4.0,149.0,https://s3-media4.fl.yelpcdn.com/bphoto/gypUJ1uECuq3RUXMgJWOPw/ls.jpg,https://www.yelp.com/biz/karaoke-christmas-bayside,47-29 Bell Blvd,Bayside,11358,(718) 224-2434
Bourbon Street,Cajun/Creole;Sports Bars;Burgers,$$,3.0,620.0,https://s3-media4.fl.yelpcdn.com/bphoto/Jt1aHYguxAHf6ozZxb3PeA/ls.jpg,https://www.yelp.com/biz/bourbon-street-bayside-2,40-12 Bell Blvd,Bayside,11358,(718) 224-2200
Local Bar and Grill,Sports Bars,$$,3.0,46.0,https://s3-media3.fl.yelpcdn.com/bphoto/g7aHZuxeE8KAd6mJIYDG8A/ls.jpg,https://www.yelp.com/biz/local-bar-and-grill-bayside,3924 Bell Blvd,Bayside,11358,(718) 225-4522
Sangria Tapas & Wine,Spanish;Bars;Caribbean,$$,3.0,227.0,https://s3-media3.fl.yelpcdn.com/bphoto/2ny2oFx5m4LP_AIszMMCIA/ls.jpg,https://www.yelp.com/biz/sangria-tapas-and-wine-flushing,2902 Francis Lewis Blvd,Auburndale,11358,(718) 358-2727
Hatfields,Sports Bars,,3.0,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/0zwbhNxB_HW-LuTXTgL_NQ/ls.jpg,https://www.yelp.com/biz/hatfields-queens,40-05 Bell Blvd,Bayside,11358,(718) 224-0690
One Station Plaza Beer Garden & Eatery,Beer Gardens;American (New),$$,3.0,88.0,https://s3-media1.fl.yelpcdn.com/bphoto/qtEIGQ2ZqNkNJyCzMZtbHQ/ls.jpg,https://www.yelp.com/biz/one-station-plaza-beer-garden-and-eatery-bayside-4,213-10 41st Ave,Bayside,11358,(718) 224-0060
Papazzio Restaurant,Italian;Jazz & Blues;Wine Bars,$$,4.0,157.0,https://s3-media3.fl.yelpcdn.com/bphoto/xt2XeyvhBoNTXC4ur6RN9A/ls.jpg,https://www.yelp.com/biz/papazzio-restaurant-bayside,3938 Bell Blvd,Bayside,11358,(718) 229-1962
Fiamma 41,Bars;Italian;Pizza,$$,4.0,360.0,https://s3-media3.fl.yelpcdn.com/bphoto/igOGOcLvU10K2MFVrJ9K0A/ls.jpg,https://www.yelp.com/biz/fiamma-41-bayside,214-26 41st Ave,Bayside,11358,(718) 225-5700
Monahan & Fitzgerald,American (Traditional);Irish Pub,$$,4.0,63.0,https://s3-media2.fl.yelpcdn.com/bphoto/0s2OjjmQIasVA-XJx0Kv3A/ls.jpg,https://www.yelp.com/biz/monahan-and-fitzgerald-bayside-3,214-17 41st Ave,Bayside,11358,(718) 279-4450
Fino Wine & Tapas,Tapas Bars;Wine Bars,$$$,4.0,342.0,https://s3-media1.fl.yelpcdn.com/bphoto/nNKXPbKexRBUwH9tbnvSQQ/ls.jpg,https://www.yelp.com/biz/fino-wine-and-tapas-bayside,39-13 Bell Blvd,Bayside,11358,(718) 229-1330
Press 195,American (Traditional);Beer Bar,$$,4.0,878.0,https://s3-media2.fl.yelpcdn.com/bphoto/yEytHvS3Vsc2w15Mg0Csww/ls.jpg,https://www.yelp.com/biz/press-195-bayside-2,4011 Bell Blvd,Bayside,11358,(718) 281-1950
VIVO! Mediterranean Grill & Catering,Mediterranean;Bars;American (Traditional),$$$,4.0,44.0,https://s3-media3.fl.yelpcdn.com/bphoto/FJyg0nfopIqFXv3dDWXi4g/ls.jpg,https://www.yelp.com/biz/vivo-mediterranean-grill-and-catering-bayside,201-10 Cross Island Pkwy,Bay Terrace,11358,(718) 352-2300
Brian Dempsey’s,Sports Bars;American (New);Beer;Wine & Spirits,$$,3.0,150.0,https://s3-media2.fl.yelpcdn.com/bphoto/mZouQEEiQ-S-tSxMzCC9kQ/ls.jpg,https://www.yelp.com/biz/brian-dempseys-bayside,3931 Bell Blvd,Bayside,11358,(718) 631-3024
Aperitif Bistro Bayside,French;Bars;Caterers,$$,4.0,385.0,https://s3-media1.fl.yelpcdn.com/bphoto/a1_9AM--RFf4dkbPsxXrLw/ls.jpg,https://www.yelp.com/biz/aperitif-bistro-bayside-bayside,213-41 39th Ave,Bayside,11358,(718) 215-6470
Lasia,Latin American;Asian Fusion;Bars,,2.0,14.0,https://s3-media3.fl.yelpcdn.com/bphoto/OTsoWfmy3ANyJshjX5iMYA/ls.jpg,https://www.yelp.com/biz/lasia-bayside,Located in The Bay Terrace,Bay Terrace,11358,(718) 229-5888
Allora Italian Kitchen & Bar,Italian;Bars;Pizza,$$,4.0,415.0,https://s3-media2.fl.yelpcdn.com/bphoto/dmNWv_jZdBUE72WHYt1prg/ls.jpg,https://www.yelp.com/biz/allora-italian-kitchen-and-bar-bayside,210-35 26th Ave,Bay Terrace,11358,(718) 225-5672
Laterna Restaurant,Greek;Venues & Event Spaces;Bars,$$,3.0,31.0,https://s3-media1.fl.yelpcdn.com/bphoto/92HBsZHT-QrtRE0WiMur3Q/ls.jpg,https://www.yelp.com/biz/laterna-restaurant-bayside-3,4720 Bell Blvd,Bayside,11358,(718) 423-1245
Alley Pond Sports Bar & Grill,Sports Bars;American (New);Breakfast & Brunch,$$,3.0,65.0,https://s3-media4.fl.yelpcdn.com/bphoto/hNwCBor9asLdeLDqtktfFw/ls.jpg,https://www.yelp.com/biz/alley-pond-sports-bar-and-grill-douglaston,232-01 Northern Blvd,Douglaston,11358,(929) 373-4601
Local Pour House,Beer Bar;American (New),$$,3.0,12.0,https://s3-media2.fl.yelpcdn.com/bphoto/EXhhpi45SPaUQTEgRCcxLQ/ls.jpg,https://www.yelp.com/biz/local-pour-house-queens-2,213-11 41st Ave,Bayside,11358,(718) 224-7687
The Towne Tavern,Bars,,,,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,https://www.yelp.com/biz/the-towne-tavern-oakland-gardens,21211 48th Ave,Bayside,11358,(718) 229-1266
bluerick,Jazz & Blues,,,,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,https://www.yelp.com/biz/bluerick-bayside,1805 215th St,Bay Terrace,11358,
The Brownstone lounge,Bars,,,,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,https://www.yelp.com/biz/the-brownstone-lounge-little-neck,4425 Douglaston Pkwy,Little Neck,11358,
Applebee’s Grill + Bar,American (Traditional);Sports Bars;Burgers,$$,2.0,143.0,https://s3-media3.fl.yelpcdn.com/bphoto/WB2oE1MFdv8-_qKdtC4oGQ/ls.jpg,https://www.yelp.com/biz/applebees-grill-bar-bayside,Located in The Bay Terrace,Bay Terrace,11358,(718) 423-4328
merry xmas karaoke,Karaoke,,,,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,https://www.yelp.com/biz/merry-xmas-karaoke-queens,Bell Blvd,Bayside,11358,
Bellview Sports Bar,Bars,,,,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,https://www.yelp.com/biz/bellview-sports-bar-bayside,3924 Bell Blvd,Bayside,11358,
Chimac - Temp. CLOSED,Asian Fusion;Beer Gardens;Chicken Wings,$$,4.0,169.0,https://s3-media4.fl.yelpcdn.com/bphoto/59LTR7qrLv455K5iE7QsXA/ls.jpg,https://www.yelp.com/biz/chimac-bayside,42-24 Bell Blvd,Bayside,11358,(718) 224-5815
Inn at Great Neck  BW Premier Collection,Hotels;American (New);Lounges,$$$,4.0,25.0,https://s3-media3.fl.yelpcdn.com/bphoto/aMDr6iXyRb8xxwzR19uDlQ/ls.jpg,https://www.yelp.com/biz/inn-at-great-neck-bw-premier-collection-great-neck-2,30 Cuttermill Rd,,11361,(516) 773-2000
Midas Hookah Lounge & Bar,Hookah Bars,$$,3.0,16.0,https://s3-media4.fl.yelpcdn.com/bphoto/KjSF2D3QpGaRlkQ0w8_Rgg/ls.jpg,https://www.yelp.com/biz/midas-hookah-lounge-and-bar-queens,245-06 Horace Harding Expy,Douglaston,11361,(718) 428-4200
Ponte Mollo,Wine Bars;Italian,$$$,4.0,59.0,https://s3-media3.fl.yelpcdn.com/bphoto/65wfgMmQ9q4GVmfBSBGbvA/ls.jpg,https://www.yelp.com/biz/ponte-mollo-great-neck-2,96 Northern Blvd,,11361,(516) 829-0005
Brasserie Americana,French;Bars;American (Traditional),$$,3.0,20.0,https://s3-media1.fl.yelpcdn.com/bphoto/tsWu2qqWhxnfF0YCzDWUjQ/ls.jpg,https://www.yelp.com/biz/brasserie-americana-great-neck-3,Located in Inn at Great Neck  BW Premier Collection,,11361,(516) 773-2000
Il Bacco,Italian;Pizza;Wine Bars,$$$,3.0,230.0,https://s3-media3.fl.yelpcdn.com/bphoto/k-Vlh3lXo65wqkPHBbG49Q/ls.jpg,https://www.yelp.com/biz/il-bacco-little-neck,25324 Northern Blvd,Douglaston,11361,(718) 224-7657
Elaine’s Asian Bistro & Grill,Asian Fusion;Chinese;Bars,$$,3.0,248.0,https://s3-media1.fl.yelpcdn.com/bphoto/fAXvelWl41x3nWitHNO7qA/ls.jpg,https://www.yelp.com/biz/elaines-asian-bistro-and-grill-great-neck,8 Bond St,,11361,(516) 829-8883
The Shore Thing Lounge,Bars,,5.0,1.0,https://s3-media3.fl.yelpcdn.com/bphoto/bHLWfTTFCqrQElURtPq9XQ/ls.jpg,https://www.yelp.com/biz/the-shore-thing-lounge-port-washington,144 Shore Rd,,10464,(516) 304-5442
Secrets Of Flight,American (New);Cocktail Bars,,5.0,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/nI9_i5-eMRFRwZH0ZgcNRw/ls.jpg,https://www.yelp.com/biz/secrets-of-flight-port-washington,170 Main St,,10464,(516) 883-1863
Greens Irish Pub,Burgers;Irish Pub;Sandwiches,$$,4.0,40.0,https://s3-media1.fl.yelpcdn.com/bphoto/5yZfSOt7Tm__srQBoE7ELw/ls.jpg,https://www.yelp.com/biz/greens-irish-pub-manhasset,436 Plandome Rd,,10464,(516) 570-6220
Publicans,American (Traditional);Pubs,$$,3.0,78.0,https://s3-media1.fl.yelpcdn.com/bphoto/ChFvEztu-x_c-lF7j4oTCA/ls.jpg,https://www.yelp.com/biz/publicans-manhasset,550 Plandome Rd,,10464,(516) 627-7722
The Polish Hall,Country Dance Halls;Cultural Center;Caterers,,3.0,2.0,https://s3-media4.fl.yelpcdn.com/bphoto/3bio04zyhrsttu1nYKS6eA/ls.jpg,https://www.yelp.com/biz/the-polish-hall-port-washington,5 Pulaksi Pl,,10464,(516) 883-5553
Louie’s Grill & Liquors,Seafood;Bars;American (Traditional),$$$,3.0,664.0,https://s3-media4.fl.yelpcdn.com/bphoto/9c51jrHSP3sdf5l0tifL0g/ls.jpg,https://www.yelp.com/biz/louies-grill-and-liquors-port-washington,395 Main St,,10464,(516) 883-4242
Finn MacCool’s,Pubs;Irish,$$,3.0,49.0,https://s3-media2.fl.yelpcdn.com/bphoto/whOhRbwR6m3svalVdS6UDw/ls.jpg,https://www.yelp.com/biz/finn-maccools-port-washington,205 Main St,,10464,(516) 944-3439
Claddagh Irish Whiskey,Irish;Whiskey Bars,,,,https://s3-media2.fl.yelpcdn.com/bphoto/ZsnThdQTB1ksOaHJ1hZCJg/ls.jpg,https://www.yelp.com/biz/claddagh-irish-whiskey-manhasset,1129 Northern Blvd,,10464,(888) 991-6908
Cork and Kerry,Cocktail Bars;Speakeasies,$$,4.0,94.0,https://s3-media3.fl.yelpcdn.com/bphoto/6FHB3OGoD-tEisOcCmP8Zg/ls.jpg,https://www.yelp.com/biz/cork-and-kerry-rockville-centre-2,24 S Park Ave,,11422,
Speakeasy,American (New);Speakeasies,$$,4.0,153.0,https://s3-media1.fl.yelpcdn.com/bphoto/LtOYqiQz6mpI2AYMnWpVyg/ls.jpg,https://www.yelp.com/biz/speakeasy-long-beach,1032 W Beech St,,11422,(516) 889-3279
Atlantic Beach Club,Nightlife,,4.0,3.0,https://s3-media4.fl.yelpcdn.com/bphoto/uKOxwBvb9xkGATeUKrYeXw/ls.jpg,https://www.yelp.com/biz/atlantic-beach-club-atlantic-beach,Beech,,11422,(516) 239-0600
Vibe Lounge,Music Venues;Dance Clubs;Bars,$,2.0,11.0,https://s3-media4.fl.yelpcdn.com/bphoto/6VFSpw0AkUautWaKsmUX8A/ls.jpg,https://www.yelp.com/biz/vibe-lounge-rockville-centre,60 N Park Ave,,11422,(516) 208-6590
Lucky Bar 13,Bars,$$,4.0,30.0,https://s3-media2.fl.yelpcdn.com/bphoto/3u2QqEqW-lwAuha89Dq8ug/ls.jpg,https://www.yelp.com/biz/lucky-bar-13-franklin-square,677 Hempstead Tpke,,11422,(516) 280-7613
Mesita,Mexican;Lounges,$$,4.0,567.0,https://s3-media1.fl.yelpcdn.com/bphoto/J8x5zgt_jEHbbtm4jOLymw/ls.jpg,https://www.yelp.com/biz/mesita-rockville-centre,212 Merrick Rd,,11422,(516) 282-9900
L’Onda Lounge,Lounges,$$,3.0,11.0,https://s3-media4.fl.yelpcdn.com/bphoto/fxmIEYIXu9KwBGEKpX-YeQ/ls.jpg,https://www.yelp.com/biz/l-onda-lounge-long-beach,Located in Allegria Hotel,,11422,(516) 889-1300
Dunns River Lounge,Lounges;Caribbean,$$,3.0,298.0,https://s3-media1.fl.yelpcdn.com/bphoto/e-OeJOMuQR_I_wjaZvpR3g/ls.jpg,https://www.yelp.com/biz/dunns-river-lounge-rockville-centre,93 N Park Ave,,11422,(516) 764-6540
The Dark Horse Tavern,Bars,$$,3.0,95.0,https://s3-media4.fl.yelpcdn.com/bphoto/VbLH2-jM0aEPlVnf4uvFlA/ls.jpg,https://www.yelp.com/biz/the-dark-horse-tavern-rockville-centre,12 S Park Ave,,11422,(516) 442-5477
King Bar by David Burke,Bars,,3.0,3.0,https://s3-media4.fl.yelpcdn.com/bphoto/51rQOhq8tfVWtRIOt0GKYg/ls.jpg,https://www.yelp.com/biz/king-bar-by-david-burke-garden-city,45 7th St,,11422,(516) 877-9385
Shine’s Bar,Pubs;Dive Bars;Irish,$,4.0,22.0,https://s3-media3.fl.yelpcdn.com/bphoto/8wKWKEELeN--kvi9gBUXlw/ls.jpg,https://www.yelp.com/biz/shines-bar-long-beach,55 California St,,11422,(516) 432-9248
North Village Tavern,Bars;Karaoke;American (Traditional),$,4.0,24.0,https://s3-media2.fl.yelpcdn.com/bphoto/2B69c3NL-l51hb0EwCSmnA/ls.jpg,https://www.yelp.com/biz/north-village-tavern-rockville-centre,40 N Village Ave,,11422,(516) 766-0181
Bridgeview Yacht Club,Lounges;Venues & Event Spaces;Buffets,$$$,4.0,51.0,https://s3-media2.fl.yelpcdn.com/bphoto/qDTcFegqFQJJotaDunMWNg/ls.jpg,https://www.yelp.com/biz/bridgeview-yacht-club-island-park,80 Waterfront Blvd,,11422,(516) 432-2400
Craft Kitchen & Taphouse,Bars;American (Traditional);Beer Gardens,$$,4.0,136.0,https://s3-media1.fl.yelpcdn.com/bphoto/vdmY_jjqNFb0T4ZIwDijqA/ls.jpg,https://www.yelp.com/biz/craft-kitchen-and-taphouse-lynbrook,44 Stauderman Ave,,11422,(516) 341-0547
Ocean Club,Nightlife,$$$,5.0,1.0,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,https://www.yelp.com/biz/ocean-club-atlantic-beach,1565 Ocean Blvd,,11422,(516) 239-4682
Broadway Tavern,Pubs,$,4.0,6.0,https://s3-media3.fl.yelpcdn.com/bphoto/mCGvv8vJTPLxlVL3xJEZow/ls.jpg,https://www.yelp.com/biz/broadway-tavern-malverne,8 Broadway,,11422,(516) 792-6036
Bowery Bar & Fare,Bars;American (New),$$$,4.0,73.0,https://s3-media1.fl.yelpcdn.com/bphoto/Tze1SyxfTbkn941ajgrAfg/ls.jpg,https://www.yelp.com/biz/bowery-bar-and-fare-rockville-centre,300 Sunrise Hwy,,11422,(516) 493-9023
The Inn,American (Traditional);Music Venues,$$,3.0,81.0,https://s3-media3.fl.yelpcdn.com/bphoto/vE8k0z_lX-ROmUDlg9zivw/ls.jpg,https://www.yelp.com/biz/the-inn-long-beach,943 W Beech St,,11422,(516) 432-9220
Turn of the Corkscrew  Books & Wine,Wine Bars;Bookstores,$$,5.0,35.0,https://s3-media1.fl.yelpcdn.com/bphoto/tWA85C8-G0k6sypDC39WGw/ls.jpg,https://www.yelp.com/biz/turn-of-the-corkscrew-books-and-wine-rockville-centre-2,110 N Park Ave,,11422,(516) 764-6000
Trattoria at PTwelve,Italian;Bars;Caterers,$$,4.0,22.0,https://s3-media3.fl.yelpcdn.com/bphoto/k2J-RbloyahFcZ6HJtJDJw/ls.jpg,https://www.yelp.com/biz/trattoria-at-ptwelve-lynbrook,174 Merrick Rd,,11422,(516) 599-0298
Mazika Hookah Lounge,Hookah Bars,$$,4.0,10.0,https://s3-media3.fl.yelpcdn.com/bphoto/E2BT9sETu3PSU7ymNzUhhg/ls.jpg,https://www.yelp.com/biz/mazika-hookah-lounge-west-hempstead,143 Hempstead Tpke,,11422,(201) 621-3619
The Shannon Rose Pub,Pubs,,4.0,2.0,https://s3-media4.fl.yelpcdn.com/bphoto/vVIhUAvmqv0Mo1pmqJwyAQ/ls.jpg,https://www.yelp.com/biz/the-shannon-rose-pub-lynbrook,267 Merrick Rd,,11422,(516) 612-4344
The Stogie,Tobacco Shops;Lounges,$$,4.0,8.0,https://s3-media1.fl.yelpcdn.com/bphoto/jD0jidEnMulQ3Gu0VhF5aA/ls.jpg,https://www.yelp.com/biz/the-stogie-rockville-centre-2,86 S Long Beach Rd,,11422,(516) 208-7016
Lilly’s of Long Beach,Sports Bars;Irish Pub,$$,3.0,80.0,https://s3-media4.fl.yelpcdn.com/bphoto/NQhiaKUB5of67pZXFIjNVw/ls.jpg,https://www.yelp.com/biz/lillys-of-long-beach-long-beach,954 W Beech St,,11422,(516) 442-5484
Das Biergarten,German;Bars,$$,4.0,50.0,https://s3-media3.fl.yelpcdn.com/bphoto/aYlvQBmQuGDnwkyCZG4LBg/ls.jpg,https://www.yelp.com/biz/das-biergarten-long-beach,1148 West Beech St,,11422,(516) 897-2437
Kasey’s Kitchen & Cocktails,American (New);Pubs;Sports Bars,$$,3.0,167.0,https://s3-media2.fl.yelpcdn.com/bphoto/StOiwqJWndU-40816SBGlw/ls.jpg,https://www.yelp.com/biz/kaseys-kitchen-and-cocktails-rockville-centre-2,23 N Park Ave,,11422,(516) 766-5049
Lost At Sea,Seafood;Cocktail Bars;Tapas/Small Plates,$$$,4.0,17.0,https://s3-media2.fl.yelpcdn.com/bphoto/sSvrdzreipjXnaKyPlf0ZA/ls.jpg,https://www.yelp.com/biz/lost-at-sea-long-beach,888 W Beech St,,11422,(516) 632-5263
Beginnings,Bars;American (Traditional),$$$,3.0,140.0,https://s3-media3.fl.yelpcdn.com/bphoto/x5IsifbI8g2wLen6HLZhBg/ls.jpg,https://www.yelp.com/biz/beginnings-atlantic-beach,1986 Park St,,11422,(516) 239-7483
The Saloon,American (Traditional);Bars;Burgers,$$,3.0,40.0,https://s3-media3.fl.yelpcdn.com/bphoto/DEZ4iRayfpOLf8WeteHyog/ls.jpg,https://www.yelp.com/biz/the-saloon-long-beach,1016 W Beech St,,11422,(516) 432-9185
Commuters Club,Cocktail Bars,$$,4.0,2.0,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,https://www.yelp.com/biz/commuters-club-east-rockaway,517 Ocean Ave,,11422,(516) 599-8890
Lazy Lobster,Seafood;Beer Gardens;Cocktail Bars,$$,4.0,100.0,https://s3-media2.fl.yelpcdn.com/bphoto/9Ihia78aA4ZliumUmU6OEg/ls.jpg,https://www.yelp.com/biz/lazy-lobster-east-rockaway,10 Front St,,11422,(516) 837-8484
The Patio Bar by David Burke,Lounges,,,,https://s3-media3.fl.yelpcdn.com/bphoto/pg4Qm-j9To62yhIzd8hh2Q/ls.jpg,https://www.yelp.com/biz/the-patio-bar-by-david-burke-garden-city,45 7th St,,11422,(516) 877-9385
LB Social,Wine Bars;American (New);Cocktail Bars,$$$,4.0,97.0,https://s3-media2.fl.yelpcdn.com/bphoto/zR11304QqmHHkvXZxppEmA/ls.jpg,https://www.yelp.com/biz/lb-social-long-beach,62 W Park Ave,,11422,(516) 431-7846
Minnesota’s,Seafood;Bars;American (New),,3.0,24.0,https://s3-media3.fl.yelpcdn.com/bphoto/-CXi6yAmaXV2lSALswq_EA/ls.jpg,https://www.yelp.com/biz/minnesotas-long-beach-3,959 W Beech St,,11422,(516) 431-0280
Bacardi,Bars,,4.0,1.0,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,https://www.yelp.com/biz/bacardi-east-atlantic-beach,Bay St,,11422,
Fibber McGee’s,Pubs,,3.0,9.0,https://s3-media4.fl.yelpcdn.com/bphoto/dmC_NwONJQfKijWUqilp_w/ls.jpg,https://www.yelp.com/biz/fibber-mcgees-lynbrook-2,105 Broadway,,11422,(516) 596-9408
Clearwater Beach Club,Bars;Swimming Pools;American (New),,2.0,3.0,https://s3-media1.fl.yelpcdn.com/bphoto/k-BGV-EiWSNeYlu_KP1Imw/ls.jpg,https://www.yelp.com/biz/clearwater-beach-club-atlantic-beach,1875 Ocean Blvd,,11422,(516) 239-5511
The Wave At The Sands,Bars,,4.0,1.0,https://s3-media3.fl.yelpcdn.com/bphoto/Tc4OdJU-82-lCH4lFZkrAQ/ls.jpg,https://www.yelp.com/biz/the-wave-at-the-sands-atlantic-beach,1395 Beech St,,11422,
The Local Ale House,Sports Bars;Beer Gardens,$$,4.0,14.0,https://s3-media3.fl.yelpcdn.com/bphoto/qFrCvSVjUMv_5NjcivfMjg/ls.jpg,https://www.yelp.com/biz/the-local-ale-house-island-park,140 Long Beach Rd,,11422,(516) 992-0073
Lindsay’s,Pubs,$,4.0,15.0,https://s3-media3.fl.yelpcdn.com/bphoto/kT7OjPEv97mlNckWWay4-w/ls.jpg,https://www.yelp.com/biz/lindsays-rockville-centre,59 N Park Ave,,11422,(516) 442-3344
